iteration,epoch,wd,gradient_penality,wd_loss,generator_loss
155,80000,-14.41973876953125,5.208995342254639,-9.210742950439453,117.57830810546875
156,81000,-18.511505126953125,4.8637542724609375,-13.647750854492188,107.76716613769531
158,82000,-4.3225860595703125,5.330417156219482,1.00783109664917,120.81998443603516
160,83000,-15.360519409179688,5.36995792388916,-9.990561485290527,106.95855712890625
162,84000,-18.787437438964844,5.032261848449707,-13.755175590515137,119.90576934814453
164,85000,-12.568397521972656,5.154075622558594,-7.4143218994140625,120.67567443847656
166,86000,-19.26739501953125,4.920638084411621,-14.346756935119629,127.95245361328125
168,87000,-15.691238403320312,4.738159656524658,-10.953079223632812,115.66960144042969
170,88000,-16.767845153808594,5.210190296173096,-11.557655334472656,118.74049377441406
172,89000,-17.639205932617188,5.136966705322266,-12.502239227294922,120.72189331054688
174,90000,-12.762825012207031,4.893956184387207,-7.868868827819824,124.9062271118164
176,91000,-23.820999145507812,5.5738525390625,-18.247146606445312,124.3838882446289
178,92000,-7.031776428222656,4.717840194702148,-2.313936233520508,118.82669067382812
180,93000,-15.314018249511719,4.903588771820068,-10.410429000854492,121.03435516357422
182,94000,-10.777854919433594,5.881329536437988,-4.8965253829956055,138.90615844726562
184,95000,-24.317428588867188,4.851464748382568,-19.46596336364746,130.391845703125
186,96000,-18.931365966796875,6.354564666748047,-12.576801300048828,141.97784423828125
187,97000,-5.582145690917969,5.437982559204102,-0.1441631317138672,128.76641845703125
189,98000,-19.274398803710938,5.388626575469971,-13.885772705078125,131.03839111328125
191,99000,-16.328598022460938,5.216996669769287,-11.111600875854492,139.666259765625
193,100000,-12.627754211425781,5.174504280090332,-7.453249931335449,148.756103515625
195,101000,-7.8025970458984375,5.090879917144775,-2.711717128753662,132.64837646484375
197,102000,-10.858856201171875,5.041177749633789,-5.817678451538086,134.681640625
199,103000,-20.4476318359375,5.328618049621582,-15.119013786315918,141.687744140625
201,104000,-11.207931518554688,5.054426193237305,-6.153505325317383,145.94271850585938
203,105000,-11.16729736328125,5.257608890533447,-5.909688472747803,134.570556640625
205,106000,-11.065238952636719,5.334303855895996,-5.730935096740723,134.315673828125
207,107000,-12.9482421875,5.224854469299316,-7.723387718200684,144.3462371826172
209,108000,-28.067672729492188,5.615764141082764,-22.451908111572266,152.6997833251953
211,109000,-18.901580810546875,5.6494598388671875,-13.252120971679688,147.6129150390625
213,110000,-18.961746215820312,4.812714576721191,-14.149031639099121,156.38807678222656
215,111000,-6.48394775390625,5.183589458465576,-1.3003582954406738,155.19869995117188
217,112000,-8.319381713867188,5.064141750335693,-3.255239963531494,157.32574462890625
218,113000,-10.484375,5.543677806854248,-4.940697193145752,150.70358276367188
220,114000,-17.551528930664062,6.050856113433838,-11.500673294067383,151.16421508789062
222,115000,-21.67431640625,5.862014293670654,-15.812301635742188,161.63316345214844
224,116000,-12.900177001953125,5.138193130493164,-7.761983871459961,158.1361083984375
226,117000,-12.271820068359375,5.044885635375977,-7.226934432983398,168.8408966064453
228,118000,-3.92535400390625,6.327820301055908,2.402466297149658,167.84701538085938
230,119000,-13.334716796875,5.443936347961426,-7.890780448913574,145.48187255859375
232,120000,-17.91400146484375,5.19033670425415,-12.723665237426758,164.48358154296875
234,121000,-23.066146850585938,5.278329849243164,-17.787817001342773,166.28199768066406
236,122000,-13.34979248046875,5.3436760902404785,-8.00611686706543,172.40313720703125
238,123000,-13.8377685546875,5.693544387817383,-8.144224166870117,171.8591766357422
240,124000,-13.492019653320312,6.324544906616211,-7.167474746704102,166.13250732421875
242,125000,-12.322280883789062,5.611225128173828,-6.711055755615234,157.88343811035156
244,126000,-2.373138427734375,6.747750759124756,4.374612331390381,171.590576171875
246,127000,-4.54241943359375,6.0303168296813965,1.4878973960876465,161.91969299316406
248,128000,-18.81365966796875,6.09492301940918,-12.71873664855957,173.2296142578125
250,129000,-4.3474273681640625,5.726953506469727,1.379526138305664,166.62445068359375
251,130000,-10.519271850585938,7.269651412963867,-3.2496204376220703,168.863037109375
253,131000,-17.635894775390625,6.297383785247803,-11.338510513305664,168.88046264648438
255,132000,-13.74755859375,6.025080680847168,-7.722477912902832,175.58067321777344
257,133000,-26.863265991210938,7.12136697769165,-19.741899490356445,174.28216552734375
259,134000,-17.513290405273438,6.144476413726807,-11.368814468383789,166.61314392089844
261,135000,-6.50830078125,6.324175834655762,-0.18412494659423828,180.02236938476562
263,136000,-19.1888427734375,5.045994758605957,-14.142848014831543,172.38858032226562
265,137000,-18.05908203125,6.4581732749938965,-11.600908279418945,189.7908935546875
267,138000,-15.972244262695312,5.56026554107666,-10.411978721618652,177.91172790527344
269,139000,-8.541229248046875,6.384411811828613,-2.1568174362182617,171.2156982421875
271,140000,-20.1097412109375,5.446762561798096,-14.662979125976562,178.31651306152344
273,141000,-10.11016845703125,6.290603160858154,-3.8195652961730957,181.51040649414062
275,142000,-22.895965576171875,6.016782760620117,-16.879182815551758,184.31552124023438
277,143000,-17.830902099609375,5.4529709815979,-12.377931594848633,188.10116577148438
279,144000,-16.913772583007812,5.705217361450195,-11.208555221557617,182.36767578125
281,145000,-38.54566955566406,5.535611629486084,-33.01005935668945,196.519287109375
282,146000,-15.7454833984375,6.679764270782471,-9.065719604492188,199.22100830078125
284,147000,-23.0023193359375,6.025820732116699,-16.976497650146484,178.10897827148438
286,148000,-12.52227783203125,7.6145100593566895,-4.9077677726745605,191.496337890625
288,149000,-11.959548950195312,5.749331474304199,-6.210217475891113,199.84332275390625
290,150000,-19.121841430664062,6.53965950012207,-12.582181930541992,192.80699157714844
292,151000,-17.837387084960938,5.965132236480713,-11.872255325317383,180.54989624023438
294,152000,-18.030471801757812,6.1073689460754395,-11.923103332519531,185.0118865966797
296,153000,-17.782623291015625,6.505305290222168,-11.277318000793457,190.06390380859375
298,154000,-16.690597534179688,6.837706565856934,-9.852890968322754,184.8486785888672
300,155000,-11.400344848632812,6.075955390930176,-5.324389457702637,192.9307861328125
302,156000,-20.576507568359375,5.652904510498047,-14.923603057861328,200.65594482421875
304,157000,-18.896636962890625,5.808811187744141,-13.087825775146484,212.2023468017578
306,158000,-20.61444091796875,6.693543434143066,-13.920897483825684,202.10072326660156
308,159000,-21.9423828125,6.2972517013549805,-15.64513111114502,205.16738891601562
310,160000,-27.144500732421875,5.761868953704834,-21.382631301879883,193.55841064453125
312,161000,-12.593795776367188,6.987846374511719,-5.605949401855469,203.9647674560547
313,162000,-10.129592895507812,8.148221015930176,-1.9813718795776367,198.78704833984375
315,163000,-16.195526123046875,5.629930019378662,-10.565595626831055,202.5943603515625
317,164000,-18.048858642578125,6.8703203201293945,-11.17853832244873,204.24989318847656
319,165000,-19.699111938476562,6.851339340209961,-12.847772598266602,206.31790161132812
321,166000,-15.650924682617188,6.075488090515137,-9.57543659210205,206.32818603515625
323,167000,-26.569732666015625,6.476372718811035,-20.093360900878906,200.09767150878906
325,168000,-11.614654541015625,5.1157941818237305,-6.4988603591918945,199.5858612060547
327,169000,-8.697998046875,5.5585432052612305,-3.1394548416137695,204.56854248046875
329,170000,-21.211395263671875,5.856899261474609,-15.354496002197266,203.63116455078125
331,171000,-4.35516357421875,5.778095722198486,1.4229321479797363,206.42953491210938
333,172000,-16.25262451171875,6.315201759338379,-9.937422752380371,210.8898468017578
335,173000,22.405380249023438,5.674505233764648,28.079885482788086,200.3329315185547
337,174000,-19.328155517578125,7.527440071105957,-11.800715446472168,209.05694580078125
339,175000,-12.585784912109375,6.018320083618164,-6.567464828491211,202.66668701171875
341,176000,-23.876205444335938,7.509682655334473,-16.36652374267578,198.14694213867188
343,177000,-24.109329223632812,6.400856971740723,-17.708473205566406,208.81808471679688
344,178000,-12.572006225585938,4.8461809158325195,-7.725825309753418,205.08807373046875
346,179000,-19.202804565429688,6.069597244262695,-13.133207321166992,192.85269165039062
348,180000,-18.92529296875,6.342115879058838,-12.58317756652832,196.338623046875
350,181000,-15.1109619140625,5.267715930938721,-9.843246459960938,223.0592498779297
352,182000,-27.077178955078125,6.486372947692871,-20.590805053710938,207.80087280273438
354,183000,-20.371292114257812,6.744114875793457,-13.627177238464355,218.349365234375
356,184000,-16.318634033203125,6.8662590980529785,-9.452375411987305,202.55929565429688
358,185000,-21.540420532226562,6.57564640045166,-14.964774131774902,212.74624633789062
360,186000,-28.576492309570312,6.078193187713623,-22.49829864501953,221.06777954101562
362,187000,-35.729400634765625,7.1071553230285645,-28.62224578857422,189.583740234375
364,188000,-27.401336669921875,8.297941207885742,-19.103395462036133,220.45321655273438
366,189000,-11.505767822265625,5.813519477844238,-5.692248344421387,219.1814727783203
368,190000,-29.452117919921875,6.7745442390441895,-22.677574157714844,237.56219482421875
370,191000,-15.701431274414062,7.687829971313477,-8.013601303100586,215.02719116210938
372,192000,-9.1864013671875,7.2833709716796875,-1.9030303955078125,201.4263916015625
374,193000,-17.05804443359375,10.504531860351562,-6.5535125732421875,213.4931182861328
375,194000,-4.900421142578125,7.423126697540283,2.522705554962158,229.10818481445312
377,195000,-22.945037841796875,6.089344024658203,-16.855693817138672,211.46343994140625
379,196000,-8.92242431640625,7.4707770347595215,-1.4516472816467285,222.89193725585938
381,197000,-24.770462036132812,6.506688594818115,-18.26377296447754,196.22271728515625
383,198000,-7.50189208984375,7.390096664428711,-0.11179542541503906,206.59637451171875
385,199000,-29.665786743164062,6.353714466094971,-23.31207275390625,218.5684814453125
387,200000,-35.548583984375,7.287569999694824,-28.26101303100586,228.79063415527344
389,201000,-27.975204467773438,6.19021463394165,-21.784990310668945,242.19564819335938
391,202000,-19.465484619140625,10.712827682495117,-8.752656936645508,229.2986602783203
393,203000,-10.883132934570312,7.446545600891113,-3.436587333679199,221.49598693847656
395,204000,-28.470428466796875,6.822129249572754,-21.648300170898438,225.49298095703125
397,205000,-16.84979248046875,6.289317607879639,-10.560474395751953,208.89727783203125
399,206000,-16.65203857421875,5.00832986831665,-11.643709182739258,228.70162963867188
401,207000,-15.588058471679688,7.481834411621094,-8.106224060058594,218.7687225341797
403,208000,-9.852569580078125,8.180407524108887,-1.6721620559692383,204.16278076171875
405,209000,-16.508331298828125,8.478696823120117,-8.029634475708008,204.25924682617188
406,210000,-27.722503662109375,5.044424533843994,-22.67807960510254,207.5347137451172
408,211000,-7.709808349609375,6.664769649505615,-1.0450387001037598,219.95338439941406
410,212000,-35.45610046386719,6.430058479309082,-29.026042938232422,234.81915283203125
412,213000,-20.268539428710938,5.131678104400635,-15.136861801147461,222.76158142089844
414,214000,-30.167755126953125,6.714485168457031,-23.453269958496094,208.59564208984375
416,215000,-22.517105102539062,5.443545341491699,-17.073558807373047,229.29791259765625
418,216000,0.6292266845703125,9.295818328857422,9.925045013427734,210.57936096191406
420,217000,-27.358184814453125,13.31129264831543,-14.046892166137695,229.01531982421875
422,218000,-27.94610595703125,7.737298011779785,-20.20880889892578,228.4701690673828
424,219000,-22.838760375976562,7.036971092224121,-15.801789283752441,230.96749877929688
426,220000,-21.844818115234375,8.350805282592773,-13.494012832641602,228.4340057373047
428,221000,-16.786972045898438,11.786792755126953,-5.000179290771484,225.41236877441406
430,222000,-21.281387329101562,4.551930904388428,-16.729455947875977,210.85220336914062
432,223000,-16.072845458984375,6.337888717651367,-9.734956741333008,222.42626953125
434,224000,-25.752853393554688,5.693321228027344,-20.059532165527344,195.48211669921875
436,225000,-15.554046630859375,6.435646057128906,-9.118400573730469,213.3018798828125
437,226000,-23.0732421875,5.789595127105713,-17.283647537231445,217.030517578125
439,227000,-16.319549560546875,6.246156692504883,-10.073392868041992,231.0012969970703
441,228000,-14.787628173828125,5.794746398925781,-8.992881774902344,214.9683074951172
443,229000,-29.973434448242188,6.371442794799805,-23.601991653442383,210.9498291015625
445,230000,2.03985595703125,5.951037406921387,7.990893363952637,277.7674560546875
447,231000,-35.16630554199219,8.187045097351074,-26.979259490966797,216.256591796875
449,232000,-11.827972412109375,6.44929313659668,-5.378679275512695,204.04443359375
451,233000,-23.260955810546875,4.227317810058594,-19.03363800048828,216.9449005126953
453,234000,-13.156112670898438,8.518847465515137,-4.637265205383301,226.46774291992188
455,235000,-31.491500854492188,10.917916297912598,-20.573585510253906,213.6592559814453
457,236000,-14.049270629882812,3.9007279872894287,-10.148542404174805,218.03565979003906
459,237000,-32.76145935058594,8.26449203491211,-24.496967315673828,248.0174102783203
461,238000,-30.176849365234375,5.162947177886963,-25.01390266418457,232.00823974609375
463,239000,-28.55206298828125,8.16270637512207,-20.38935661315918,243.90576171875
465,240000,-4.2227783203125,8.29810619354248,4.0753278732299805,232.0154571533203
467,241000,-39.10516357421875,9.942523002624512,-29.162639617919922,236.29638671875
468,242000,-12.740951538085938,6.227417945861816,-6.513533592224121,220.10647583007812
470,243000,-26.595840454101562,6.481636047363281,-20.11420440673828,223.38955688476562
472,244000,-32.749786376953125,9.16919231414795,-23.58059310913086,234.99072265625
474,245000,-18.087448120117188,8.202192306518555,-9.885255813598633,209.75119018554688
476,246000,-12.054931640625,6.195161819458008,-5.859769821166992,238.81336975097656
478,247000,-31.076187133789062,13.155356407165527,-17.92082977294922,270.3091735839844
480,248000,-59.320556640625,8.083097457885742,-51.237457275390625,253.740478515625
482,249000,-25.294830322265625,13.864961624145508,-11.429868698120117,224.8599853515625
484,250000,1.291168212890625,11.711692810058594,13.002861022949219,215.53173828125
486,251000,-36.04521179199219,6.682546138763428,-29.3626651763916,218.95753479003906
488,252000,-22.445877075195312,15.154790878295898,-7.291086196899414,254.82192993164062
490,253000,-10.539703369140625,6.00378942489624,-4.535913944244385,196.03419494628906
492,254000,-14.57373046875,17.85147476196289,3.2777442932128906,207.3922119140625
494,255000,-8.803009033203125,15.086896896362305,6.28388786315918,198.79812622070312
496,256000,-10.9034423828125,8.2837495803833,-2.619692802429199,215.165771484375
498,257000,-12.0880126953125,5.879101753234863,-6.208910942077637,220.46035766601562
500,258000,-26.019454956054688,6.792257308959961,-19.227197647094727,238.38320922851562
501,259000,-11.042861938476562,8.873187065124512,-2.169674873352051,194.42330932617188
503,260000,-28.3582763671875,8.096800804138184,-20.261474609375,204.5845947265625
505,261000,-4.093353271484375,9.499639511108398,5.406286239624023,225.28204345703125
507,262000,-17.236709594726562,7.912908554077148,-9.323801040649414,193.23300170898438
509,263000,-26.655624389648438,10.043244361877441,-16.612380981445312,231.91079711914062
511,264000,-27.3681640625,6.3009161949157715,-21.06724739074707,207.61911010742188
513,265000,-28.22509765625,11.752983093261719,-16.47211456298828,193.17100524902344
515,266000,-32.59657287597656,19.930112838745117,-12.666460037231445,229.29103088378906
517,267000,-37.631195068359375,8.466073036193848,-29.165122985839844,240.93975830078125
519,268000,-3.76312255859375,13.007648468017578,9.244525909423828,208.71969604492188
521,269000,-35.853363037109375,16.175622940063477,-19.6777400970459,213.65301513671875
523,270000,-43.462677001953125,24.836843490600586,-18.62583351135254,263.2596435546875
525,271000,-36.08897399902344,5.166349411010742,-30.922624588012695,222.01681518554688
527,272000,-6.1827392578125,6.703502655029297,0.5207633972167969,232.48550415039062
529,273000,-19.91119384765625,8.735244750976562,-11.175949096679688,212.81658935546875
531,274000,-29.79144287109375,10.700148582458496,-19.091293334960938,251.49102783203125
532,275000,-45.26422119140625,13.538104057312012,-31.726116180419922,207.66587829589844
534,276000,-25.573974609375,5.844056129455566,-19.72991943359375,209.1189727783203
536,277000,-21.329452514648438,7.647198677062988,-13.68225383758545,220.23806762695312
538,278000,-47.044708251953125,7.613739013671875,-39.43096923828125,225.3544921875
540,279000,-17.508163452148438,13.314371109008789,-4.193792343139648,209.81527709960938
542,280000,-28.535995483398438,5.1019439697265625,-23.434051513671875,193.52369689941406
544,281000,-14.2557373046875,7.936862945556641,-6.318874359130859,201.59304809570312
546,282000,12.057510375976562,8.914393424987793,20.971904754638672,188.5302734375
548,283000,-49.06645202636719,11.285951614379883,-37.78050231933594,225.13082885742188
550,284000,-32.58319091796875,9.04011344909668,-23.54307746887207,198.50296020507812
552,285000,-21.82220458984375,5.896817207336426,-15.925387382507324,205.27767944335938
554,286000,-17.892959594726562,8.025646209716797,-9.867313385009766,212.0526123046875
556,287000,-26.396255493164062,10.969255447387695,-15.427000045776367,227.29550170898438
558,288000,-37.490081787109375,18.02060890197754,-19.469472885131836,204.1221466064453
560,289000,-14.355880737304688,4.447365760803223,-9.908514976501465,202.3974151611328
562,290000,-38.91535949707031,7.628870487213135,-31.286489486694336,194.1870574951172
563,291000,-20.274734497070312,6.855234622955322,-13.419500350952148,218.7169647216797
565,292000,-4.899078369140625,6.1677350997924805,1.2686567306518555,242.22158813476562
567,293000,-53.16069793701172,8.310688018798828,-44.85000991821289,153.57742309570312
569,294000,-30.224838256835938,4.835571765899658,-25.389266967773438,212.874267578125
571,295000,-53.652374267578125,4.886409759521484,-48.76596450805664,195.6983184814453
573,296000,-20.94403076171875,13.485694885253906,-7.458335876464844,231.05816650390625
575,297000,-37.30535888671875,5.8154754638671875,-31.489883422851562,242.91497802734375
577,298000,-19.483978271484375,7.619051933288574,-11.8649263381958,216.3131561279297
579,299000,-52.097747802734375,10.85759162902832,-41.24015808105469,160.45782470703125
581,300000,-50.2449951171875,6.958202362060547,-43.28679275512695,192.78591918945312
583,301000,-29.587478637695312,6.635995864868164,-22.95148277282715,239.45205688476562
585,302000,-34.17265319824219,6.931739330291748,-27.24091339111328,234.798095703125
587,303000,-9.62451171875,5.298819541931152,-4.325692176818848,215.9108428955078
589,304000,-8.902206420898438,7.346056938171387,-1.5561494827270508,187.85028076171875
591,305000,-2.4300537109375,11.79997444152832,9.36992073059082,231.87722778320312
593,306000,-42.77479553222656,20.284137725830078,-22.490657806396484,214.9903564453125
594,307000,-54.73814392089844,11.659096717834473,-43.07904815673828,242.833984375
596,308000,-35.599822998046875,10.954675674438477,-24.6451473236084,224.27593994140625
598,309000,-59.420440673828125,13.441961288452148,-45.978477478027344,274.5717468261719
600,310000,-2.70062255859375,12.154488563537598,9.453866004943848,195.6138916015625
602,311000,-18.995223999023438,7.127711772918701,-11.867511749267578,190.188720703125
604,312000,-36.171356201171875,14.301183700561523,-21.87017250061035,201.6572265625
606,313000,-26.704086303710938,7.975836753845215,-18.728248596191406,189.8604278564453
608,314000,-20.452560424804688,15.639848709106445,-4.812711715698242,241.6168212890625
610,315000,-25.102066040039062,12.839897155761719,-12.262168884277344,224.98947143554688
612,316000,-7.6544189453125,6.791143894195557,-0.8632750511169434,282.09539794921875
614,317000,-0.071136474609375,7.716358184814453,7.645221710205078,170.45948791503906
616,318000,-32.85296630859375,8.166152000427246,-24.686813354492188,223.2520294189453
618,319000,-35.83575439453125,6.393253803253174,-29.442501068115234,244.35865783691406
620,320000,-0.1340789794921875,7.905433177947998,7.7713541984558105,179.7821044921875
622,321000,-2.35546875,6.2667131423950195,3.9112443923950195,201.37908935546875
624,322000,-19.491653442382812,8.619124412536621,-10.872529029846191,226.4828643798828
625,323000,-30.02044677734375,8.320486068725586,-21.699960708618164,200.3386993408203
627,324000,-24.571273803710938,9.953353881835938,-14.617919921875,259.77545166015625
629,325000,-48.0823974609375,7.89117431640625,-40.19122314453125,209.63381958007812
631,326000,-45.539031982421875,5.748293399810791,-39.79073715209961,213.81344604492188
633,327000,-37.50959777832031,6.724347114562988,-30.78525161743164,193.54412841796875
635,328000,-31.858978271484375,8.83952808380127,-23.019451141357422,173.35157775878906
637,329000,-27.935150146484375,6.0734992027282715,-21.861650466918945,192.0444793701172
639,330000,-16.0184326171875,9.150606155395508,-6.867826461791992,206.22314453125
641,331000,-16.938796997070312,16.66400718688965,-0.27478981018066406,209.30703735351562
643,332000,-30.805999755859375,8.660360336303711,-22.145639419555664,226.69168090820312
645,333000,1.529510498046875,6.4930009841918945,8.02251148223877,119.90604400634766
647,334000,-23.156219482421875,11.261384963989258,-11.894834518432617,220.46875
649,335000,-47.421661376953125,5.556827545166016,-41.86483383178711,188.2764434814453
651,336000,-44.747344970703125,15.794377326965332,-28.95296859741211,195.74884033203125
653,337000,-19.990554809570312,62.6611328125,42.67057800292969,264.5032958984375
655,338000,-37.80126953125,9.071414947509766,-28.729854583740234,193.698486328125
656,339000,-2.3571014404296875,5.971284866333008,3.6141834259033203,257.87286376953125
658,340000,-17.216873168945312,9.693465232849121,-7.523407936096191,241.85809326171875
660,341000,8.142898559570312,17.835498809814453,25.978397369384766,139.0369110107422
662,342000,6.9329071044921875,6.7170610427856445,13.649968147277832,198.98443603515625
664,343000,4.3536224365234375,8.654178619384766,13.007801055908203,174.33258056640625
666,344000,-35.434120178222656,9.715182304382324,-25.718936920166016,125.03313446044922
668,345000,1.76995849609375,8.764237403869629,10.534195899963379,166.550048828125
670,346000,-61.3502197265625,9.037031173706055,-52.31318664550781,251.5253143310547
672,347000,-53.109466552734375,6.953372955322266,-46.15609359741211,198.57847595214844
674,348000,18.0411376953125,5.788599014282227,23.829736709594727,188.2949981689453
676,349000,-43.16455078125,5.767847061157227,-37.396705627441406,178.65945434570312
678,350000,-33.763946533203125,9.392742156982422,-24.371204376220703,225.48158264160156
680,351000,-78.24897766113281,22.524213790893555,-55.724761962890625,248.48953247070312
682,352000,-21.122055053710938,10.125765800476074,-10.996289253234863,204.185791015625
684,353000,-76.11538696289062,6.811607360839844,-69.30377960205078,322.225341796875
686,354000,-25.6973876953125,7.893893718719482,-17.80349349975586,154.1063690185547
687,355000,-5.0882568359375,11.166927337646484,6.078670501708984,241.63592529296875
689,356000,-65.45333862304688,6.420900344848633,-59.032440185546875,156.58554077148438
